0 |[(73, 1), (74, 1), (75, 1), (77, 1), (78, 1), (79, 1), (82, 1), (84, 1), (85, 1), (86, 1), (87, 1), (88, 1), (89, 1), (90, 1)]|
repositori |[(73, 1), (74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
repres |[(77, 1), (81, 1), (84, 1), (85, 1)]|
represent |[(77, 1)]|
request |[(73, 1), (76, 1), (77, 1), (78, 1), (79, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1)]|
requir |[(74, 1), (78, 1), (85, 1), (86, 1)]|
resampl |[(78, 1)]|
research |[(74, 1), (77, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
resect |[(85, 1)]|
resist |[(86, 1)]|
resort |[(73, 1)]|
respect |[(76, 1), (83, 1), (84, 1), (87, 1)]|
respond |[(84, 1)]|
respons |[(84, 1), (86, 1)]|
restaur |[(73, 1)]|
result |[(74, 1), (85, 1)]|
retr |[(84, 1)]|
retreat |[(84, 1)]|
return |[(74, 1), (84, 1), (87, 1)]|
rev |[(87, 1)]|
review |[(73, 1), (83, 1), (87, 1)]|
rexa |[(74, 1), (77, 1), (78, 1), (81, 1), (87, 1)]|
richard |[(77, 1)]|
right |[(84, 1)]|
riordan |[(74, 1)]|
rise |[(77, 1)]|
robert |[(77, 1), (87, 1)]|
robnik |[(87, 1)]|
robot |[(84, 1)]|
robust |[(77, 1)]|
roc |[(77, 1)]|
roccer |[(77, 1)]|
rock |[(77, 1)]|
rodr |[(77, 1)]|
ronaldo |[(77, 1)]|
rot |[(84, 1)]|
rotat |[(78, 1), (84, 1), (85, 1)]|
rotterdam |[(77, 1)]|
rouen |[(77, 1)]|
rough |[(77, 1)]|
roughli |[(77, 1)]|
row |[(84, 1), (85, 1)]|
rudi |[(77, 1)]|
ruiz |[(81, 1)]|
rule |[(77, 1), (87, 1)]|
run |[(87, 1)]|
ruppin |[(81, 1)]|
rutcor |[(74, 1)]|
rutger |[(74, 1)]|
s |[(74, 1), (76, 1), (77, 1), (78, 1), (81, 1), (84, 1), (85, 1), (86, 1)]|
sac |[(74, 1)]|
salamo |[(77, 1)]|
salk |[(77, 1)]|
sall |[(77, 1)]|
same |[(85, 1), (86, 1), (87, 1)]|
sampl |[(77, 1)]|
san |[(77, 1), (78, 1)]|
satimag |[(89, 1)]|
satisfact |[(83, 1)]|
saul |[(77, 1)]|
save |[(85, 1)]|
say |[(82, 1)]|
sbc |[(74, 1)]|
scale |[(74, 1), (78, 1)]|
scheme |[(77, 1), (87, 1)]|
schmill |[(84, 1)]|
school |[(77, 1), (81, 1), (87, 1)]|
schuschel |[(77, 1)]|
scienc |[(74, 1), (77, 1), (78, 1), (81, 1), (84, 1), (87, 1)]|
scienz |[(78, 1)]|
scott |[(78, 1)]|
sdm |[(74, 1), (77, 1)]|
sean |[(79, 1)]|
search |[(74, 1), (87, 1)]|
sebastian |[(83, 1)]|
sec |[(84, 1)]|
second |[(77, 1), (84, 1), (85, 1), (86, 1)]|
section |[(87, 1)]|
see |[(76, 1), (78, 1), (79, 1), (83, 1), (87, 1)]|
seewald |[(77, 1), (87, 1)]|
segment |[(76, 1), (89, 1)]|
sejnowski |[(77, 1)]|
select |[(74, 1), (77, 1), (79, 1), (81, 1), (87, 1)]|
selector |[(77, 1)]|
semi |[(77, 1)]|
sen |[(85, 1)]|
sens |[(87, 1)]|
sensit |[(77, 1), (85, 1), (87, 1)]|
sensor |[(84, 1), (86, 1)]|
sensori |[(84, 1)]|
sentiment |[(83, 1)]|
separ |[(74, 1), (83, 1)]|
seper |[(84, 1)]|
sept |[(85, 1)]|
sequenc |[(84, 1)]|
ser |[(85, 1)]|
sergio |[(81, 1)]|
seri |[(78, 1), (84, 1), (86, 1)]|
seriou |[(85, 1)]|
serrat |[(85, 1)]|
serv |[(84, 1)]|
server |[(75, 1), (82, 1), (88, 1), (89, 1), (90, 1)]|
set |[(73, 1), (74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
setiono |[(77, 1)]|
seventh |[(84, 1), (87, 1)]|
sever |[(85, 1), (87, 1)]|
sha |[(77, 1)]|
shape |[(78, 1), (85, 1)]|
shapedna |[(85, 1)]|
shapley |[(81, 1)]|
shaw |[(77, 1)]|
shay |[(81, 1)]|
shimodaira |[(77, 1)]|
shini |[(73, 1)]|
shinirenjith |[(73, 1)]|
shiyu |[(74, 1)]|
should |[(76, 1), (78, 1), (79, 1), (81, 1), (84, 1)]|
show |[(84, 1), (85, 1), (87, 1)]|
shown |[(74, 1), (87, 1)]|
shuttl |[(89, 1)]|
side |[(83, 1)]|
sight |[(84, 1)]|
sign |[(78, 1)]|
signal |[(77, 1), (86, 1)]|
sikonja |[(87, 1)]|
simec |[(87, 1)]|
similar |[(77, 1), (78, 1)]|
simpl |[(74, 1), (77, 1)]|
sinc |[(77, 1), (78, 1), (84, 1)]|
singapor |[(77, 1)]|
singl |[(78, 1), (84, 1), (85, 1), (87, 1)]|
site |[(83, 1)]|
sixth |[(79, 1)]|
size |[(77, 1)]|
skurichina |[(77, 1)]|
slovenia |[(87, 1)]|
small |[(74, 1)]|
smirnova |[(77, 1)]|
so |[(77, 1), (85, 1)]|
social |[(73, 1)]|
softwar |[(77, 1), (78, 1)]|
soklic |[(87, 1)]|
solv |[(74, 1), (78, 1)]|
some |[(84, 1)]|
someth |[(84, 1)]|
son |[(87, 1)]|
sonar |[(77, 1), (84, 1), (87, 1)]|
song |[(76, 1)]|
sorri |[(80, 1)]|
sourc |[(73, 1), (76, 1), (77, 1), (78, 1), (79, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1)]|
south |[(78, 1)]|
space |[(74, 1), (78, 1)]|
spain |[(85, 1)]|
span |[(77, 1)]|
spe |[(85, 1)]|
special |[(74, 1), (84, 1), (85, 1)]|
specif |[(83, 1), (84, 1), (85, 1)]|
specifi |[(86, 1)]|
speed |[(84, 1)]|
split |[(76, 1), (77, 1), (83, 1)]|
spot |[(73, 1)]|
spr |[(77, 1)]|
springer |[(79, 1)]|
sprinkhuizen |[(77, 1)]|
sql |[(82, 1)]|
sreekumar |[(73, 1)]|
sspr |[(77, 1)]|
stack |[(77, 1), (87, 1)]|
staff |[(81, 1)]|
stain |[(85, 1)]|
stall |[(84, 1)]|
standard |[(74, 1), (81, 1), (86, 1)]|
stanford |[(77, 1)]|
star |[(83, 1)]|
start |[(74, 1)]|
state |[(78, 1), (83, 1), (84, 1)]|
static |[(79, 1)]|
stationari |[(84, 1)]|
statist |[(77, 1), (84, 1)]|
statlog |[(74, 1), (89, 1)]|
statu |[(84, 1)]|
stavro |[(77, 1)]|
stefan |[(77, 1)]|
stephen |[(78, 1)]|
stereoisom |[(78, 1)]|
stochast |[(87, 1)]|
store |[(83, 1), (84, 1)]|
straight |[(84, 1)]|
strathclyd |[(74, 1)]|
street |[(77, 1)]|
string |[(84, 1)]|
studi |[(77, 1), (83, 1), (85, 1), (87, 1)]|
studio |[(82, 1)]|
submit |[(79, 1)]|
subset |[(76, 1), (78, 1)]|
subspac |[(85, 1)]|
such |[(78, 1), (83, 1)]|
suiss |[(77, 1)]|
suitabl |[(77, 1)]|
sunderland |[(77, 1)]|
supervis |[(77, 1)]|
suppli |[(87, 1)]|
support |[(73, 1), (74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
suppos |[(84, 1)]|
sure |[(76, 1)]|
surfac |[(78, 1)]|
surnam |[(79, 1)]|
survey |[(78, 1)]|
surya |[(83, 1)]|
svm |[(77, 1), (78, 1), (85, 1)]|
svn |[(75, 1), (82, 1), (88, 1), (89, 1), (90, 1)]|
symbol |[(78, 1), (84, 1)]|
synonym |[(82, 1)]|
system |[(73, 1), (74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
t |[(74, 1), (76, 1), (77, 1), (78, 1), (83, 1)]|
tab |[(83, 1)]|
tabl |[(74, 1), (87, 1)]|
tac |[(74, 1)]|
take |[(76, 1), (84, 1)]|
taken |[(84, 1)]|
takeshi |[(81, 1)]|
tan |[(77, 1)]|
tao |[(78, 1)]|
tarbal |[(79, 1)]|
target |[(76, 1), (77, 1)]|
task |[(73, 1), (76, 1), (77, 1), (78, 1), (79, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
tatsunokuchi |[(77, 1)]|
taylor |[(77, 1)]|
tb2332 |[(76, 1)]|
technic |[(85, 1)]|
technik |[(83, 1)]|
techniqu |[(77, 1), (78, 1)]|
technisch |[(83, 1)]|
technischen |[(77, 1), (87, 1)]|
technolog |[(74, 1), (77, 1), (78, 1), (87, 1)]|
tel |[(81, 1)]|
temperatur |[(86, 1)]|
terri |[(77, 1)]|
terribl |[(73, 1)]|
test |[(74, 1), (76, 1), (83, 1), (86, 1), (87, 1)]|
text |[(73, 1), (81, 1), (83, 1), (84, 1), (85, 1)]|
textur |[(85, 1)]|
tgd |[(78, 1)]|
tgs2602 |[(86, 1)]|
tgs2610 |[(86, 1)]|
tgs2611 |[(86, 1)]|
tgs2612 |[(86, 1)]|
th |[(78, 1)]|
than |[(74, 1)]|
thank |[(87, 1)]|
that |[(74, 1), (77, 1), (78, 1), (81, 1), (83, 1), (84, 1), (85, 1), (87, 1)]|
the |[(74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
theater |[(73, 1)]|
their |[(84, 1)]|
then |[(78, 1)]|
theorem |[(79, 1)]|
theoret |[(87, 1)]|
theori |[(86, 1)]|
there |[(84, 1), (85, 1)]|
these |[(74, 1), (77, 1), (78, 1), (84, 1), (87, 1)]|
they |[(77, 1), (78, 1), (84, 1), (85, 1)]|
thi |[(73, 1), (74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
thing |[(84, 1)]|
third |[(85, 1)]|
thoma |[(77, 1), (78, 1)]|
thomson |[(79, 1)]|
those |[(74, 1), (77, 1), (85, 1), (87, 1)]|
three |[(81, 1), (84, 1)]|
through |[(77, 1), (78, 1), (87, 1)]|
throughout |[(84, 1)]|
tic |[(74, 1)]|
tim |[(84, 1)]|
timbr |[(76, 1)]|
time |[(77, 1), (84, 1), (85, 1), (86, 1)]|
timmi |[(77, 1)]|
ting |[(77, 1)]|
tissu |[(85, 1)]|
to |[(74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
toe |[(74, 1)]|
tom |[(78, 1)]|
too |[(79, 1)]|
top |[(78, 1)]|
tourism |[(73, 1)]|
toward |[(77, 1), (87, 1)]|
trace |[(74, 1)]|
track |[(76, 1)]|
train |[(74, 1), (76, 1), (77, 1), (83, 1), (84, 1), (87, 1)]|
tran |[(77, 1), (84, 1)]|
transact |[(85, 1)]|
transfer |[(83, 1), (86, 1)]|
translat |[(84, 1)]|
transmit |[(77, 1)]|
trau |[(77, 1), (87, 1)]|
travel |[(73, 1)]|
treat |[(78, 1)]|
tree |[(74, 1), (77, 1), (78, 1), (85, 1)]|
trial |[(84, 1)]|
tripadvisor |[(73, 1)]|
true |[(84, 1)]|
truth |[(85, 1)]|
tsv |[(83, 1)]|
tu |[(83, 1)]|
tubular |[(77, 1)]|
tumer |[(77, 1)]|
tumor |[(87, 1)]|
tune |[(77, 1)]|
tupl |[(74, 1)]|
turn |[(84, 1)]|
tvchannel |[(82, 1)]|
twice |[(85, 1)]|
twin |[(86, 1)]|
two |[(74, 1), (83, 1), (84, 1), (85, 1), (87, 1)]|
txt |[(79, 1), (82, 1), (86, 1)]|
type |[(84, 1), (85, 1), (86, 1)]|
u |[(77, 1), (84, 1)]|
ua |[(77, 1)]|
ubarretxena |[(77, 1)]|
ucd |[(81, 1)]|
uci |[(73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1), (81, 1), (82, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1), (88, 1), (89, 1), (90, 1)]|
uk |[(77, 1), (79, 1)]|
umass |[(84, 1)]|
unanim |[(77, 1)]|
under |[(77, 1), (86, 1), (87, 1)]|
understand |[(74, 1), (77, 1), (87, 1)]|
uniformli |[(87, 1)]|
uniqu |[(73, 1)]|
unit |[(77, 1), (86, 1)]|
univers |[(74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (81, 1), (83, 1), (84, 1), (85, 1), (87, 1)]|
universit |[(77, 1)]|
universiteit |[(77, 1), (78, 1)]|
universität |[(83, 1)]|
unknown |[(81, 1)]|
unobstruct |[(84, 1)]|
unord |[(87, 1)]|
up |[(74, 1), (76, 1)]|
updat |[(77, 1)]|
upon |[(78, 1)]|
url |[(81, 1)]|
us |[(83, 1)]|
usa |[(83, 1)]|
use |[(73, 1), (74, 1), (77, 1), (78, 1), (79, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
usefulcount |[(83, 1)]|
user |[(73, 1), (83, 1)]|
usual |[(78, 1)]|
v |[(78, 1), (84, 1), (86, 1), (87, 1)]|
v5 |[(75, 1), (82, 1), (88, 1), (89, 1), (90, 1)]|
valai |[(77, 1)]|
valentini |[(78, 1)]|
valu |[(73, 1), (76, 1), (77, 1), (78, 1), (79, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1)]|
vanish |[(84, 1)]|
variabl |[(77, 1), (84, 1), (87, 1)]|
varianc |[(78, 1)]|
varieti |[(77, 1)]|
variou |[(77, 1)]|
vassili |[(77, 1)]|
vector |[(76, 1), (77, 1), (78, 1), (85, 1)]|
vehicl |[(89, 1)]|
vel |[(77, 1), (84, 1)]|
veloc |[(84, 1)]|
veri |[(73, 1), (87, 1)]|
verizon |[(77, 1)]|
version |[(74, 1), (78, 1)]|
vi |[(84, 1)]|
via |[(77, 1), (78, 1), (87, 1)]|
video |[(85, 1)]|
view |[(73, 1), (74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
vinodchandran |[(78, 1)]|
virvili |[(77, 1)]|
visibl |[(84, 1)]|
visual |[(77, 1), (84, 1)]|
vlacho |[(77, 1)]|
vol |[(77, 1), (85, 1)]|
volatil |[(86, 1)]|
volt |[(84, 1)]|
voltag |[(86, 1)]|
vote |[(74, 1), (77, 1), (87, 1)]|
vs |[(74, 1), (77, 1)]|
w |[(77, 1), (84, 1)]|
wa |[(74, 1), (77, 1), (78, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
wai |[(74, 1)]|
waikato |[(87, 1)]|
wall |[(84, 1)]|
walter |[(74, 1)]|
wang |[(74, 1)]|
watkin |[(77, 1)]|
way |[(85, 1)]|
we |[(74, 1), (76, 1), (85, 1), (87, 1)]|
web |[(73, 1), (74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
webb |[(87, 1)]|
websit |[(76, 1)]|
weight |[(77, 1), (87, 1)]|
well |[(81, 1), (85, 1), (87, 1)]|
were |[(74, 1), (77, 1), (78, 1), (81, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
western |[(76, 1)]|
wheel |[(84, 1)]|
when |[(74, 1), (78, 1), (79, 1), (83, 1), (84, 1)]|
where |[(74, 1), (78, 1)]|
whether |[(78, 1), (81, 1)]|
whi |[(77, 1)]|
which |[(78, 1), (79, 1), (84, 1), (86, 1)]|
while |[(85, 1)]|
white |[(85, 1)]|
who |[(83, 1)]|
whose |[(87, 1)]|
width |[(84, 1)]|
will |[(78, 1), (79, 1)]|
william |[(79, 1)]|
win |[(74, 1)]|
winter |[(74, 1)]|
wisconsin |[(87, 1)]|
with |[(73, 1), (74, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1), (81, 1), (83, 1), (84, 1), (85, 1), (86, 1), (87, 1)]|
within |[(77, 1), (84, 1)]|
without |[(85, 1)]|
wl |[(77, 1), (85, 1)]|
word |[(81, 1)]|
work |[(84, 1), (87, 1)]|
workshop |[(84, 1)]|
worst |[(74, 1)]|
would |[(85, 1)]|
wrapper |[(77, 1)]|
www |[(81, 1)]|
x |[(74, 1), (78, 1), (84, 1)]|
xavier |[(77, 1), (87, 1)]|
xlsx |[(85, 1)]|
xs |[(84, 1)]|
xtal |[(87, 1)]|
xu |[(74, 1)]|
y |[(78, 1), (84, 1)]|
ya |[(77, 1)]|
yan |[(77, 1)]|
yang |[(77, 1)]|
ye |[(81, 1)]|
year |[(76, 1)]|
yearpredictionmsd |[(76, 1)]|
yellow |[(84, 1)]|
yin |[(77, 1)]|
york |[(83, 1)]|
you |[(76, 1), (79, 1), (83, 1), (85, 1)]|
yu |[(74, 1)]|
yuan |[(77, 1)]|
yugoslavia |[(87, 1)]|
z |[(78, 1)]|
zaunsed |[(83, 1)]|
zavrel |[(77, 1)]|
zero |[(78, 1)]|
zhang |[(77, 1), (78, 1)]|
zhi |[(77, 1), (78, 1)]|
zhou |[(74, 1), (77, 1), (78, 1)]|
zip |[(75, 1), (88, 1)]|
zoo |[(87, 1)]|
zum |[(77, 1), (87, 1)]|
zvona |[(78, 1)]|
zweck |[(77, 1), (87, 1)]|
zwitter |[(87, 1)]|
â |[(73, 1)]|
ä |[(74, 1)]|
ç |[(74, 1)]|
ñ |[(74, 1)]|
ü |[(74, 1)]|
üä |[(74, 1)]|
þ |[(74, 1)]|
œevalu |[(73, 1)]|
